,date,type,value
547,2021-09-12,FlightsClimbed,3.0
548,2021-09-12,StepCount,6776.0
549,2021-09-13,DistanceWalkingRunning,7.05654
550,2021-09-13,FlightsClimbed,20.0
551,2021-09-13,StepCount,11776.0
552,2021-09-14,DistanceWalkingRunning,2.010434
553,2021-09-14,FlightsClimbed,15.0
554,2021-09-14,StepCount,3180.0
555,2021-09-15,DistanceWalkingRunning,4.03519
556,2021-09-15,FlightsClimbed,13.0
557,2021-09-15,StepCount,6459.0
558,2021-09-16,DistanceWalkingRunning,1.72556
559,2021-09-16,FlightsClimbed,10.0
560,2021-09-16,StepCount,2815.0
561,2021-09-17,DistanceWalkingRunning,2.184124
562,2021-09-17,FlightsClimbed,14.0
563,2021-09-17,StepCount,3510.0
564,2021-09-18,DistanceWalkingRunning,3.534189
565,2021-09-18,FlightsClimbed,19.0
566,2021-09-18,StepCount,5156.0
567,2021-09-19,DistanceWalkingRunning,1.4488287
568,2021-09-19,FlightsClimbed,3.0
569,2021-09-19,StepCount,2077.0
570,2021-09-20,DistanceWalkingRunning,2.58802
571,2021-09-20,FlightsClimbed,11.0
572,2021-09-20,StepCount,3516.0
573,2021-09-21,DistanceWalkingRunning,2.251937
574,2021-09-21,FlightsClimbed,12.0
575,2021-09-21,StepCount,3139.0
576,2021-09-22,DistanceWalkingRunning,5.0016
577,2021-09-22,FlightsClimbed,12.0
578,2021-09-22,StepCount,6700.0
579,2021-09-23,DistanceWalkingRunning,4.017044
580,2021-09-23,FlightsClimbed,16.0
581,2021-09-23,StepCount,5425.0
582,2021-09-24,DistanceWalkingRunning,4.91045
583,2021-09-24,FlightsClimbed,20.0
584,2021-09-24,StepCount,6848.0
585,2021-09-25,DistanceWalkingRunning,2.5251122
586,2021-09-25,FlightsClimbed,20.0
587,2021-09-25,StepCount,3420.0
588,2021-09-26,DistanceWalkingRunning,3.23045
589,2021-09-26,StepCount,4179.0
590,2021-09-27,DistanceWalkingRunning,3.9550739999999998
591,2021-09-27,FlightsClimbed,22.0
592,2021-09-27,StepCount,6494.0
593,2021-09-28,DistanceWalkingRunning,4.57803
594,2021-09-28,FlightsClimbed,9.0
595,2021-09-28,StepCount,6533.0
596,2021-09-29,DistanceWalkingRunning,4.60205
597,2021-09-29,FlightsClimbed,11.0
598,2021-09-29,StepCount,6744.0
599,2021-09-30,DistanceWalkingRunning,5.2744100000000005
600,2021-09-30,FlightsClimbed,18.0
601,2021-09-30,StepCount,7290.0
602,2021-10-01,DistanceWalkingRunning,2.1600200000000003
603,2021-10-01,FlightsClimbed,16.0
604,2021-10-01,StepCount,3032.0
605,2021-10-02,DistanceWalkingRunning,11.47624
606,2021-10-02,FlightsClimbed,22.0
607,2021-10-02,StepCount,16565.0
608,2021-10-03,DistanceWalkingRunning,6.58653
609,2021-10-03,FlightsClimbed,3.0
610,2021-10-03,StepCount,9941.0
611,2021-10-04,DistanceWalkingRunning,1.5560800000000001
612,2021-10-04,FlightsClimbed,11.0
613,2021-10-04,StepCount,2567.0
614,2021-10-05,DistanceWalkingRunning,2.64403
615,2021-10-05,FlightsClimbed,16.0
616,2021-10-05,StepCount,4360.0
617,2021-10-06,DistanceWalkingRunning,4.13068
618,2021-10-06,FlightsClimbed,21.0
619,2021-10-06,StepCount,6196.0
620,2021-10-07,DistanceWalkingRunning,5.44149
621,2021-10-07,FlightsClimbed,16.0
622,2021-10-07,StepCount,7322.0
623,2021-10-08,DistanceWalkingRunning,7.46792
624,2021-10-08,FlightsClimbed,13.0
625,2021-10-08,StepCount,10144.0
626,2021-10-09,DistanceWalkingRunning,2.02049
627,2021-10-09,FlightsClimbed,12.0
628,2021-10-09,StepCount,2846.0
629,2021-10-10,DistanceWalkingRunning,0.12836999999999998
630,2021-10-10,StepCount,186.0
631,2021-10-11,DistanceWalkingRunning,3.381958
632,2021-10-11,FlightsClimbed,12.0
633,2021-10-11,StepCount,4651.0
634,2021-10-12,DistanceWalkingRunning,4.51083
635,2021-10-12,FlightsClimbed,13.0
636,2021-10-12,StepCount,6421.0
637,2021-10-13,DistanceWalkingRunning,2.90548
638,2021-10-13,FlightsClimbed,4.0
639,2021-10-13,StepCount,4179.0
640,2021-10-14,DistanceWalkingRunning,5.24166
641,2021-10-14,FlightsClimbed,9.0
642,2021-10-14,StepCount,7074.0
643,2021-10-15,DistanceWalkingRunning,5.807755
644,2021-10-15,FlightsClimbed,15.0
645,2021-10-15,StepCount,7846.0
646,2021-10-16,DistanceWalkingRunning,2.0520300000000002
647,2021-10-16,FlightsClimbed,10.0
648,2021-10-16,StepCount,2921.0
649,2021-10-17,DistanceWalkingRunning,6.18368
650,2021-10-17,FlightsClimbed,2.0
651,2021-10-17,StepCount,8218.0
652,2021-10-18,DistanceWalkingRunning,2.47953
653,2021-10-18,FlightsClimbed,16.0
654,2021-10-18,StepCount,3436.0
655,2021-10-19,DistanceWalkingRunning,1.98957
656,2021-10-19,FlightsClimbed,6.0
657,2021-10-19,StepCount,2861.0
658,2021-10-20,DistanceWalkingRunning,3.65152
659,2021-10-20,FlightsClimbed,14.0
660,2021-10-20,StepCount,5260.0
661,2021-10-21,DistanceWalkingRunning,2.55354
662,2021-10-21,FlightsClimbed,18.0
663,2021-10-21,StepCount,3849.0
664,2021-10-22,DistanceWalkingRunning,3.97634
665,2021-10-22,FlightsClimbed,24.0
666,2021-10-22,StepCount,5792.0
667,2021-10-23,DistanceWalkingRunning,3.151453
668,2021-10-23,FlightsClimbed,18.0
669,2021-10-23,StepCount,4441.0
670,2021-10-24,DistanceWalkingRunning,2.35386
671,2021-10-24,FlightsClimbed,6.0
672,2021-10-24,StepCount,3101.0
673,2021-10-25,DistanceWalkingRunning,2.01231
674,2021-10-25,FlightsClimbed,18.0
675,2021-10-25,StepCount,2946.0
676,2021-10-26,DistanceWalkingRunning,6.986554
677,2021-10-26,FlightsClimbed,19.0
678,2021-10-26,StepCount,9177.0
679,2021-10-27,DistanceWalkingRunning,1.97536
680,2021-10-27,FlightsClimbed,13.0
681,2021-10-27,StepCount,2812.0
682,2021-10-28,DistanceWalkingRunning,2.15944
683,2021-10-28,FlightsClimbed,17.0
684,2021-10-28,StepCount,3287.0
685,2021-10-29,DistanceWalkingRunning,5.156216
686,2021-10-29,FlightsClimbed,22.0
687,2021-10-29,StepCount,6988.0
688,2021-10-30,DistanceWalkingRunning,4.08852
689,2021-10-30,FlightsClimbed,19.0
690,2021-10-30,StepCount,5480.0
691,2021-10-31,DistanceWalkingRunning,0.1324805
692,2021-10-31,StepCount,197.0
693,2021-11-01,DistanceWalkingRunning,3.01623
694,2021-11-01,FlightsClimbed,23.0
695,2021-11-01,StepCount,4469.0
696,2021-11-02,DistanceWalkingRunning,6.779935
697,2021-11-02,FlightsClimbed,25.0
698,2021-11-02,StepCount,8897.0
699,2021-11-03,DistanceWalkingRunning,3.16702
700,2021-11-03,FlightsClimbed,27.0
701,2021-11-03,StepCount,4760.0
702,2021-11-04,DistanceWalkingRunning,2.69787
703,2021-11-04,FlightsClimbed,21.0
704,2021-11-04,StepCount,3772.0
705,2021-11-05,DistanceWalkingRunning,2.02882
706,2021-11-05,FlightsClimbed,18.0
707,2021-11-05,StepCount,2831.0
708,2021-11-06,DistanceWalkingRunning,3.000742
709,2021-11-06,FlightsClimbed,21.0
710,2021-11-06,StepCount,4313.0
711,2021-11-07,DistanceWalkingRunning,0.08199
712,2021-11-07,StepCount,128.0
713,2021-11-08,DistanceWalkingRunning,0.12873
714,2021-11-08,StepCount,189.0
715,2021-11-09,DistanceWalkingRunning,2.342271
716,2021-11-09,FlightsClimbed,14.0
717,2021-11-09,StepCount,3389.0
718,2021-11-10,DistanceWalkingRunning,2.28881
719,2021-11-10,FlightsClimbed,17.0
720,2021-11-10,StepCount,3330.0
721,2021-11-11,DistanceWalkingRunning,4.00608
722,2021-11-11,FlightsClimbed,18.0
723,2021-11-11,StepCount,5729.0
724,2021-11-12,DistanceWalkingRunning,6.24596
725,2021-11-12,FlightsClimbed,16.0
726,2021-11-12,StepCount,8075.0
727,2021-11-13,DistanceWalkingRunning,7.06668
728,2021-11-13,FlightsClimbed,28.0
729,2021-11-13,StepCount,9672.0
730,2021-11-14,DistanceWalkingRunning,5.95012
731,2021-11-14,FlightsClimbed,5.0
732,2021-11-14,StepCount,9741.0
733,2021-11-15,DistanceWalkingRunning,5.088537
734,2021-11-15,FlightsClimbed,18.0
735,2021-11-15,StepCount,6632.0
736,2021-11-16,DistanceWalkingRunning,2.3391100000000002
737,2021-11-16,FlightsClimbed,17.0
738,2021-11-16,StepCount,3779.0
739,2021-11-17,DistanceWalkingRunning,5.303357
740,2021-11-17,FlightsClimbed,25.0
741,2021-11-17,StepCount,7021.0
742,2021-11-18,DistanceWalkingRunning,3.214794
743,2021-11-18,FlightsClimbed,24.0
744,2021-11-18,StepCount,5055.0
745,2021-11-19,DistanceWalkingRunning,6.661937
746,2021-11-19,FlightsClimbed,33.0
747,2021-11-19,StepCount,8899.0
748,2021-11-20,DistanceWalkingRunning,3.327341
749,2021-11-20,FlightsClimbed,6.0
750,2021-11-20,StepCount,4430.0
751,2021-11-21,DistanceWalkingRunning,4.689315000000001
752,2021-11-21,FlightsClimbed,9.0
753,2021-11-21,StepCount,7224.0
754,2021-11-22,DistanceWalkingRunning,10.24912
755,2021-11-22,FlightsClimbed,17.0
756,2021-11-22,StepCount,12374.0
757,2021-11-23,DistanceWalkingRunning,9.593245
758,2021-11-23,FlightsClimbed,30.0
759,2021-11-23,StepCount,13274.0
760,2021-11-24,DistanceWalkingRunning,1.677034
761,2021-11-24,FlightsClimbed,10.0
762,2021-11-24,StepCount,2301.0
763,2021-11-25,DistanceWalkingRunning,4.594769
764,2021-11-25,FlightsClimbed,23.0
765,2021-11-25,StepCount,7007.0
766,2021-11-26,DistanceWalkingRunning,9.992992
767,2021-11-26,FlightsClimbed,10.0
768,2021-11-26,StepCount,10749.0
769,2021-11-27,DistanceWalkingRunning,1.98054
770,2021-11-27,FlightsClimbed,9.0
771,2021-11-27,StepCount,2853.0
772,2021-11-28,DistanceWalkingRunning,2.88826
773,2021-11-28,FlightsClimbed,4.0
774,2021-11-28,StepCount,4080.0
775,2021-11-29,DistanceWalkingRunning,1.7583422
776,2021-11-29,FlightsClimbed,12.0
777,2021-11-29,StepCount,2454.0
778,2021-11-30,DistanceWalkingRunning,4.698848
779,2021-11-30,FlightsClimbed,18.0
780,2021-11-30,StepCount,6504.0
781,2021-12-01,DistanceWalkingRunning,2.0133900000000002
782,2021-12-01,FlightsClimbed,13.0
783,2021-12-01,StepCount,3195.0
784,2021-12-02,DistanceWalkingRunning,3.90184
785,2021-12-02,FlightsClimbed,21.0
786,2021-12-02,StepCount,5465.0
787,2021-12-03,DistanceWalkingRunning,4.8713049999999996
788,2021-12-03,FlightsClimbed,21.0
789,2021-12-03,StepCount,6298.0
790,2021-12-04,DistanceWalkingRunning,2.73519
791,2021-12-04,FlightsClimbed,7.0
792,2021-12-04,StepCount,4102.0
793,2021-12-05,DistanceWalkingRunning,2.80977
794,2021-12-05,FlightsClimbed,4.0
795,2021-12-05,StepCount,4181.0
796,2021-12-06,DistanceWalkingRunning,3.9655899999999997
797,2021-12-06,FlightsClimbed,8.0
798,2021-12-06,StepCount,5717.0
799,2021-12-07,DistanceWalkingRunning,2.328871
800,2021-12-07,FlightsClimbed,18.0
801,2021-12-07,StepCount,3558.0
802,2021-12-08,DistanceWalkingRunning,1.7727899999999999
803,2021-12-08,FlightsClimbed,12.0
804,2021-12-08,StepCount,2564.0
805,2021-12-09,DistanceWalkingRunning,4.5623000000000005
806,2021-12-09,FlightsClimbed,16.0
807,2021-12-09,StepCount,6822.0
808,2021-12-10,DistanceWalkingRunning,2.324904
809,2021-12-10,FlightsClimbed,12.0
810,2021-12-10,StepCount,3302.0
811,2021-12-11,DistanceWalkingRunning,1.91689
812,2021-12-11,FlightsClimbed,19.0
813,2021-12-11,StepCount,2941.0
814,2021-12-12,DistanceWalkingRunning,3.08919
815,2021-12-12,FlightsClimbed,4.0
816,2021-12-12,StepCount,4159.0
817,2021-12-13,DistanceWalkingRunning,2.546994
818,2021-12-13,FlightsClimbed,10.0
819,2021-12-13,StepCount,3215.0
820,2021-12-14,DistanceWalkingRunning,4.57706
821,2021-12-14,FlightsClimbed,15.0
822,2021-12-14,StepCount,6438.0
823,2021-12-15,DistanceWalkingRunning,1.7571809999999999
824,2021-12-15,FlightsClimbed,12.0
825,2021-12-15,StepCount,2731.0
826,2021-12-16,DistanceWalkingRunning,4.64515
827,2021-12-16,FlightsClimbed,24.0
828,2021-12-16,StepCount,6662.0
829,2021-12-17,DistanceWalkingRunning,3.5770500000000003
830,2021-12-17,FlightsClimbed,4.0
831,2021-12-17,StepCount,4799.0
832,2021-12-18,DistanceWalkingRunning,4.6494
833,2021-12-18,FlightsClimbed,10.0
834,2021-12-18,StepCount,6181.0
835,2021-12-19,DistanceWalkingRunning,4.661181
836,2021-12-19,FlightsClimbed,6.0
837,2021-12-19,StepCount,6094.0
838,2021-12-20,DistanceWalkingRunning,4.35104
839,2021-12-20,FlightsClimbed,15.0
840,2021-12-20,StepCount,6142.0
841,2021-12-21,DistanceWalkingRunning,3.08512
842,2021-12-21,FlightsClimbed,27.0
843,2021-12-21,StepCount,4518.0
844,2021-12-22,DistanceWalkingRunning,2.20411
845,2021-12-22,FlightsClimbed,25.0
846,2021-12-22,StepCount,3298.0
847,2021-12-23,DistanceWalkingRunning,4.41848
848,2021-12-23,FlightsClimbed,19.0
849,2021-12-23,StepCount,6488.0
850,2021-12-24,DistanceWalkingRunning,3.381853
851,2021-12-24,FlightsClimbed,9.0
852,2021-12-24,StepCount,4671.0
853,2021-12-25,DistanceWalkingRunning,5.68943
854,2021-12-25,FlightsClimbed,4.0
855,2021-12-25,StepCount,7710.0
856,2021-12-26,DistanceWalkingRunning,1.8918300000000001
857,2021-12-26,FlightsClimbed,5.0
858,2021-12-26,StepCount,2973.0
859,2021-12-27,DistanceWalkingRunning,1.8575400000000002
860,2021-12-27,FlightsClimbed,14.0
861,2021-12-27,StepCount,2606.0
862,2021-12-28,DistanceWalkingRunning,5.142375
863,2021-12-28,FlightsClimbed,26.0
864,2021-12-28,StepCount,7118.0
865,2021-12-29,DistanceWalkingRunning,1.59151
866,2021-12-29,FlightsClimbed,6.0
867,2021-12-29,StepCount,2410.0
868,2021-12-30,DistanceWalkingRunning,0.46027
869,2021-12-30,FlightsClimbed,2.0
870,2021-12-30,StepCount,651.0
871,2021-12-31,DistanceWalkingRunning,3.3758831
872,2021-12-31,FlightsClimbed,3.0
873,2021-12-31,StepCount,4881.0
874,2022-01-01,DistanceWalkingRunning,4.08891
875,2022-01-01,FlightsClimbed,4.0
876,2022-01-01,StepCount,5687.0
877,2022-01-02,DistanceWalkingRunning,3.60475
878,2022-01-02,FlightsClimbed,2.0
879,2022-01-02,StepCount,4970.0
880,2022-01-03,DistanceWalkingRunning,0.12503
881,2022-01-03,StepCount,178.0
882,2022-01-04,DistanceWalkingRunning,3.5063400000000002
883,2022-01-04,FlightsClimbed,3.0
884,2022-01-04,StepCount,4972.0
885,2022-01-05,DistanceWalkingRunning,9.721382
886,2022-01-05,FlightsClimbed,12.0
887,2022-01-05,StepCount,11949.0
888,2022-01-06,DistanceWalkingRunning,4.20072
889,2022-01-06,FlightsClimbed,13.0
890,2022-01-06,StepCount,5744.0
891,2022-01-07,DistanceWalkingRunning,0.72652
892,2022-01-07,FlightsClimbed,1.0
893,2022-01-07,StepCount,1092.0
894,2022-01-08,DistanceWalkingRunning,5.7982
895,2022-01-08,FlightsClimbed,12.0
896,2022-01-08,StepCount,8020.0
897,2022-01-09,DistanceWalkingRunning,1.6304400000000001
898,2022-01-09,FlightsClimbed,4.0
899,2022-01-09,StepCount,2472.0
900,2022-01-10,DistanceWalkingRunning,2.11497
901,2022-01-10,FlightsClimbed,14.0
902,2022-01-10,StepCount,3023.0
903,2022-01-11,DistanceWalkingRunning,3.939617
904,2022-01-11,FlightsClimbed,11.0
905,2022-01-11,StepCount,5416.0
906,2022-01-12,DistanceWalkingRunning,4.37072
907,2022-01-12,FlightsClimbed,3.0
908,2022-01-12,StepCount,5914.0
909,2022-01-13,DistanceWalkingRunning,8.237873
910,2022-01-13,FlightsClimbed,6.0
911,2022-01-13,StepCount,10788.0
912,2022-01-14,DistanceWalkingRunning,5.122884
913,2022-01-14,FlightsClimbed,34.0
914,2022-01-14,StepCount,7047.0
915,2022-01-15,DistanceWalkingRunning,5.140043
916,2022-01-15,FlightsClimbed,25.0
917,2022-01-15,StepCount,7104.0
918,2022-01-16,DistanceWalkingRunning,3.08011
919,2022-01-16,FlightsClimbed,3.0
920,2022-01-16,StepCount,4251.0
921,2022-01-17,DistanceWalkingRunning,0.25351999999999997
922,2022-01-17,StepCount,367.0
923,2022-01-18,DistanceWalkingRunning,11.310974
924,2022-01-18,FlightsClimbed,15.0
925,2022-01-18,StepCount,13735.0
926,2022-01-19,DistanceWalkingRunning,2.0351
927,2022-01-19,FlightsClimbed,13.0
928,2022-01-19,StepCount,2761.0
929,2022-01-20,DistanceWalkingRunning,1.63039
930,2022-01-20,FlightsClimbed,2.0
931,2022-01-20,StepCount,2245.0
932,2022-01-21,DistanceWalkingRunning,0.36928
933,2022-01-21,StepCount,545.0
934,2022-01-22,DistanceWalkingRunning,8.345432
935,2022-01-22,FlightsClimbed,9.0
936,2022-01-22,StepCount,10888.0
937,2022-01-23,DistanceWalkingRunning,5.13185
938,2022-01-23,FlightsClimbed,4.0
939,2022-01-23,StepCount,6910.0
940,2022-01-24,DistanceWalkingRunning,4.483771
941,2022-01-24,FlightsClimbed,7.0
942,2022-01-24,StepCount,6085.0
943,2022-01-25,DistanceWalkingRunning,5.778646
944,2022-01-25,FlightsClimbed,3.0
945,2022-01-25,StepCount,7321.0
946,2022-01-26,DistanceWalkingRunning,3.1417550000000003
947,2022-01-26,FlightsClimbed,7.0
948,2022-01-26,StepCount,4374.0
949,2022-01-27,DistanceWalkingRunning,0.26325
950,2022-01-27,StepCount,378.0
951,2022-01-28,DistanceWalkingRunning,0.26321
952,2022-01-28,StepCount,382.0
953,2022-01-29,DistanceWalkingRunning,1.7972
954,2022-01-29,FlightsClimbed,2.0
955,2022-01-29,StepCount,2761.0
956,2022-01-30,DistanceWalkingRunning,3.67362
957,2022-01-30,FlightsClimbed,5.0
958,2022-01-30,StepCount,4806.0
959,2022-01-31,DistanceWalkingRunning,5.0238501
960,2022-01-31,FlightsClimbed,4.0
961,2022-01-31,StepCount,6681.0
962,2022-02-01,DistanceWalkingRunning,5.079556999999999
963,2022-02-01,FlightsClimbed,7.0
964,2022-02-01,StepCount,6877.0
965,2022-02-02,DistanceWalkingRunning,2.81141
966,2022-02-02,FlightsClimbed,2.0
967,2022-02-02,StepCount,4001.0
968,2022-02-03,DistanceWalkingRunning,0.35541
969,2022-02-03,StepCount,496.0
970,2022-02-04,DistanceWalkingRunning,3.86382
971,2022-02-04,FlightsClimbed,3.0
972,2022-02-04,StepCount,5425.0
973,2022-02-05,DistanceWalkingRunning,5.89815
974,2022-02-05,FlightsClimbed,10.0
975,2022-02-05,StepCount,8184.0
976,2022-02-06,DistanceWalkingRunning,2.14919
977,2022-02-06,FlightsClimbed,5.0
978,2022-02-06,StepCount,2951.0
979,2022-02-07,DistanceWalkingRunning,2.62267
980,2022-02-07,FlightsClimbed,2.0
981,2022-02-07,StepCount,3724.0
982,2022-02-08,DistanceWalkingRunning,5.968174
983,2022-02-08,FlightsClimbed,3.0
984,2022-02-08,StepCount,7493.0
985,2022-02-09,DistanceWalkingRunning,1.9232799999999999
986,2022-02-09,FlightsClimbed,11.0
987,2022-02-09,StepCount,2711.0
988,2022-02-10,DistanceWalkingRunning,2.16268
989,2022-02-10,FlightsClimbed,14.0
990,2022-02-10,StepCount,3358.0
991,2022-02-11,DistanceWalkingRunning,5.155073
992,2022-02-11,FlightsClimbed,18.0
993,2022-02-11,StepCount,6572.0
994,2022-02-12,DistanceWalkingRunning,4.75344
995,2022-02-12,FlightsClimbed,18.0
996,2022-02-12,StepCount,6660.0
997,2022-02-13,DistanceWalkingRunning,2.1363000000000003
998,2022-02-13,FlightsClimbed,2.0
999,2022-02-13,StepCount,2928.0
1000,2022-02-14,DistanceWalkingRunning,0.24821
1001,2022-02-14,StepCount,360.0
1002,2022-02-15,DistanceWalkingRunning,0.23347
1003,2022-02-15,StepCount,330.0
1004,2022-02-16,DistanceWalkingRunning,0.16759
1005,2022-02-16,StepCount,233.0
1006,2022-02-17,DistanceWalkingRunning,0.34015
1007,2022-02-17,StepCount,490.0
1008,2022-02-18,DistanceWalkingRunning,2.12873
1009,2022-02-18,FlightsClimbed,8.0
1010,2022-02-18,StepCount,2910.0
1011,2022-02-19,DistanceWalkingRunning,0.20776
1012,2022-02-19,StepCount,298.0
1013,2022-02-20,DistanceWalkingRunning,0.1607
1014,2022-02-20,StepCount,225.0
1015,2022-02-21,DistanceWalkingRunning,0.11932
1016,2022-02-21,StepCount,168.0
1017,2022-02-22,DistanceWalkingRunning,1.95325
1018,2022-02-22,FlightsClimbed,6.0
1019,2022-02-22,StepCount,2968.0
1020,2022-02-23,DistanceWalkingRunning,1.9689
1021,2022-02-23,FlightsClimbed,5.0
1022,2022-02-23,StepCount,3347.0
1023,2022-02-24,DistanceWalkingRunning,2.3101
1024,2022-02-24,FlightsClimbed,17.0
1025,2022-02-24,StepCount,3181.0
1026,2022-02-25,DistanceWalkingRunning,2.36905
1027,2022-02-25,FlightsClimbed,19.0
1028,2022-02-25,StepCount,3347.0
1029,2022-02-26,DistanceWalkingRunning,5.22567
1030,2022-02-26,FlightsClimbed,12.0
1031,2022-02-26,StepCount,7159.0
1032,2022-02-27,DistanceWalkingRunning,0.24539
1033,2022-02-27,StepCount,355.0
1034,2022-02-28,DistanceWalkingRunning,5.529869
1035,2022-02-28,FlightsClimbed,14.0
1036,2022-02-28,StepCount,6811.0
1037,2022-03-01,DistanceWalkingRunning,4.05042
1038,2022-03-01,FlightsClimbed,15.0
1039,2022-03-01,StepCount,5546.0
1040,2022-03-02,DistanceWalkingRunning,6.6134941000000005
1041,2022-03-02,FlightsClimbed,17.0
1042,2022-03-02,StepCount,7917.0
1043,2022-03-03,DistanceWalkingRunning,5.11362
1044,2022-03-03,FlightsClimbed,17.0
1045,2022-03-03,StepCount,6879.0
1046,2022-03-04,DistanceWalkingRunning,2.44202
1047,2022-03-04,FlightsClimbed,16.0
1048,2022-03-04,StepCount,3428.0
1049,2022-03-05,DistanceWalkingRunning,10.48083
1050,2022-03-05,FlightsClimbed,14.0
1051,2022-03-05,StepCount,11963.0
1052,2022-03-06,DistanceWalkingRunning,8.63628
1053,2022-03-06,FlightsClimbed,4.0
1054,2022-03-06,StepCount,11512.0
1055,2022-03-07,DistanceWalkingRunning,3.05763
1056,2022-03-07,FlightsClimbed,2.0
1057,2022-03-07,StepCount,3935.0
1058,2022-03-08,DistanceWalkingRunning,6.10761
1059,2022-03-08,FlightsClimbed,5.0
1060,2022-03-08,StepCount,8044.0
1061,2022-03-09,DistanceWalkingRunning,2.31461
1062,2022-03-09,FlightsClimbed,18.0
1063,2022-03-09,StepCount,3349.0
1064,2022-03-10,DistanceWalkingRunning,3.59329
1065,2022-03-10,FlightsClimbed,9.0
1066,2022-03-10,StepCount,5097.0
1067,2022-03-11,DistanceWalkingRunning,1.9873399999999999
1068,2022-03-11,FlightsClimbed,10.0
1069,2022-03-11,StepCount,2738.0
1070,2022-03-12,DistanceWalkingRunning,8.716298
1071,2022-03-12,FlightsClimbed,26.0
1072,2022-03-12,StepCount,10298.0
1073,2022-03-13,DistanceWalkingRunning,0.333
1074,2022-03-13,StepCount,517.0
1075,2022-03-14,DistanceWalkingRunning,10.116388
1076,2022-03-14,FlightsClimbed,21.0
1077,2022-03-14,StepCount,11932.0
1078,2022-03-15,DistanceWalkingRunning,5.469748
1079,2022-03-15,FlightsClimbed,21.0
1080,2022-03-15,StepCount,7017.0
1081,2022-03-16,DistanceWalkingRunning,9.47669
1082,2022-03-16,FlightsClimbed,17.0
1083,2022-03-16,StepCount,12201.0
1084,2022-03-17,DistanceWalkingRunning,5.23133
1085,2022-03-17,FlightsClimbed,13.0
1086,2022-03-17,StepCount,7320.0
1087,2022-03-18,DistanceWalkingRunning,6.047361
1088,2022-03-18,FlightsClimbed,12.0
1089,2022-03-18,StepCount,7699.0
