,date,type,value
1622,2022-09-16,ActiveEnergyBurned,5.615
1623,2022-09-16,BasalEnergyBurned,1667.243
1624,2022-09-16,DistanceWalkingRunning,0.22142
1625,2022-09-16,StepCount,312.0
1626,2022-09-17,ActiveEnergyBurned,141.263
1627,2022-09-17,BasalEnergyBurned,1641.928
1628,2022-09-17,DistanceWalkingRunning,2.874153
1629,2022-09-17,FlightsClimbed,14.0
1630,2022-09-17,StepCount,4239.0
1631,2022-09-18,ActiveEnergyBurned,67.968
1632,2022-09-18,BasalEnergyBurned,1658.187
1633,2022-09-18,DistanceWalkingRunning,1.78983
1634,2022-09-18,StepCount,2776.0
1635,2022-09-19,ActiveEnergyBurned,94.986
1636,2022-09-19,BasalEnergyBurned,1670.586
1637,2022-09-19,DistanceWalkingRunning,1.920642
1638,2022-09-19,FlightsClimbed,13.0
1639,2022-09-19,StepCount,2744.0
1640,2022-09-20,ActiveEnergyBurned,146.764
1641,2022-09-20,BasalEnergyBurned,1652.926
1642,2022-09-20,DistanceWalkingRunning,2.46096
1643,2022-09-20,FlightsClimbed,22.0
1644,2022-09-20,StepCount,3595.0
1645,2022-09-21,ActiveEnergyBurned,355.549
1646,2022-09-21,BasalEnergyBurned,1659.0040000000001
1647,2022-09-21,DistanceWalkingRunning,8.29938
1648,2022-09-21,FlightsClimbed,16.0
1649,2022-09-21,StepCount,10408.0
1650,2022-09-22,ActiveEnergyBurned,111.226
1651,2022-09-22,BasalEnergyBurned,1638.182
1652,2022-09-22,DistanceWalkingRunning,2.08869
1653,2022-09-22,FlightsClimbed,15.0
1654,2022-09-22,StepCount,3120.0
1655,2022-09-23,ActiveEnergyBurned,221.834
1656,2022-09-23,BasalEnergyBurned,1675.934
1657,2022-09-23,DistanceWalkingRunning,4.017423
1658,2022-09-23,FlightsClimbed,27.0
1659,2022-09-23,StepCount,5964.0
1660,2022-09-24,ActiveEnergyBurned,284.783
1661,2022-09-24,BasalEnergyBurned,1650.478
1662,2022-09-24,DistanceWalkingRunning,7.07541
1663,2022-09-24,FlightsClimbed,17.0
1664,2022-09-24,StepCount,11035.0
1665,2022-09-25,ActiveEnergyBurned,251.532
1666,2022-09-25,BasalEnergyBurned,1645.711
1667,2022-09-25,DistanceWalkingRunning,7.01271
1668,2022-09-25,FlightsClimbed,8.0
1669,2022-09-25,StepCount,10650.0
1670,2022-09-26,ActiveEnergyBurned,216.21099999999998
1671,2022-09-26,BasalEnergyBurned,1673.728
1672,2022-09-26,DistanceWalkingRunning,4.131496
1673,2022-09-26,FlightsClimbed,26.0
1674,2022-09-26,StepCount,6236.0
1675,2022-09-27,ActiveEnergyBurned,133.093
1676,2022-09-27,BasalEnergyBurned,1663.954
1677,2022-09-27,DistanceWalkingRunning,2.42337
1678,2022-09-27,FlightsClimbed,18.0
1679,2022-09-27,StepCount,3616.0
1680,2022-09-28,ActiveEnergyBurned,156.864
1681,2022-09-28,BasalEnergyBurned,1661.953
1682,2022-09-28,DistanceWalkingRunning,3.073818
1683,2022-09-28,FlightsClimbed,18.0
1684,2022-09-28,StepCount,3894.0
1685,2022-09-29,ActiveEnergyBurned,55.765
1686,2022-09-29,BasalEnergyBurned,1639.526
1687,2022-09-29,DistanceWalkingRunning,1.5423534
1688,2022-09-29,StepCount,1949.0
1689,2022-09-30,ActiveEnergyBurned,534.389
1690,2022-09-30,BasalEnergyBurned,1663.54
1691,2022-09-30,DistanceWalkingRunning,10.016572
1692,2022-09-30,FlightsClimbed,23.0
1693,2022-09-30,StepCount,10335.0
1694,2022-10-01,ActiveEnergyBurned,175.337
1695,2022-10-01,BasalEnergyBurned,1671.429
1696,2022-10-01,DistanceWalkingRunning,5.11601
1697,2022-10-01,StepCount,6496.0
1698,2022-10-02,ActiveEnergyBurned,166.836
1699,2022-10-02,BasalEnergyBurned,1668.265
1700,2022-10-02,DistanceWalkingRunning,4.073854
1701,2022-10-02,FlightsClimbed,9.0
1702,2022-10-02,StepCount,5450.0
1703,2022-10-03,ActiveEnergyBurned,4.89
1704,2022-10-03,BasalEnergyBurned,1644.6
1705,2022-10-03,DistanceWalkingRunning,0.26216
1706,2022-10-03,StepCount,342.0
1707,2022-10-04,ActiveEnergyBurned,8.002
1708,2022-10-04,BasalEnergyBurned,1642.7350000000001
1709,2022-10-04,DistanceWalkingRunning,0.47282
1710,2022-10-04,StepCount,625.0
1711,2022-10-05,ActiveEnergyBurned,1.198
1712,2022-10-05,BasalEnergyBurned,1669.993
1713,2022-10-05,DistanceWalkingRunning,0.04708
1714,2022-10-05,StepCount,63.0
1715,2022-10-06,ActiveEnergyBurned,88.649
1716,2022-10-06,BasalEnergyBurned,1660.963
1717,2022-10-06,DistanceWalkingRunning,1.8038
1718,2022-10-06,FlightsClimbed,8.0
1719,2022-10-06,StepCount,2601.0
1720,2022-10-07,ActiveEnergyBurned,2.798
1721,2022-10-07,BasalEnergyBurned,1653.281
1722,2022-10-07,DistanceWalkingRunning,0.16976
1723,2022-10-07,StepCount,228.0
1724,2022-10-08,ActiveEnergyBurned,3.689
1725,2022-10-08,BasalEnergyBurned,1577.214
1726,2022-10-08,DistanceWalkingRunning,0.15166
1727,2022-10-08,StepCount,201.0
1728,2022-10-09,ActiveEnergyBurned,97.792
1729,2022-10-09,BasalEnergyBurned,1662.4650000000001
1730,2022-10-09,DistanceWalkingRunning,3.28269
1731,2022-10-09,FlightsClimbed,1.0
1732,2022-10-09,StepCount,5029.0
1733,2022-10-10,ActiveEnergyBurned,5.45
1734,2022-10-10,BasalEnergyBurned,1645.006
1735,2022-10-10,DistanceWalkingRunning,0.2848
1736,2022-10-10,StepCount,376.0
1737,2022-10-11,ActiveEnergyBurned,453.431
1738,2022-10-11,BasalEnergyBurned,1672.448
1739,2022-10-11,DistanceWalkingRunning,8.8301
1740,2022-10-11,FlightsClimbed,38.0
1741,2022-10-11,StepCount,11412.0
1742,2022-10-12,ActiveEnergyBurned,95.575
1743,2022-10-12,BasalEnergyBurned,1668.344
1744,2022-10-12,DistanceWalkingRunning,1.9635550000000002
1745,2022-10-12,FlightsClimbed,13.0
1746,2022-10-12,StepCount,2781.0
1747,2022-10-13,ActiveEnergyBurned,126.643
1748,2022-10-13,BasalEnergyBurned,1660.243
1749,2022-10-13,DistanceWalkingRunning,2.39272
1750,2022-10-13,FlightsClimbed,18.0
1751,2022-10-13,StepCount,3659.0
1752,2022-10-14,ActiveEnergyBurned,327.805
1753,2022-10-14,BasalEnergyBurned,1658.306
1754,2022-10-14,DistanceWalkingRunning,6.059137
1755,2022-10-14,FlightsClimbed,42.0
1756,2022-10-14,StepCount,9039.0
1757,2022-10-15,ActiveEnergyBurned,94.377
1758,2022-10-15,BasalEnergyBurned,1655.583
1759,2022-10-15,DistanceWalkingRunning,2.01534
1760,2022-10-15,FlightsClimbed,13.0
1761,2022-10-15,StepCount,3050.0
1762,2022-10-16,ActiveEnergyBurned,63.558
1763,2022-10-16,BasalEnergyBurned,1674.512
1764,2022-10-16,DistanceWalkingRunning,1.59893
1765,2022-10-16,FlightsClimbed,1.0
1766,2022-10-16,StepCount,2300.0
1767,2022-10-17,ActiveEnergyBurned,74.934
1768,2022-10-17,BasalEnergyBurned,1658.161
1769,2022-10-17,DistanceWalkingRunning,1.46022
1770,2022-10-17,FlightsClimbed,9.0
1771,2022-10-17,StepCount,2230.0
1772,2022-10-18,ActiveEnergyBurned,113.374
1773,2022-10-18,BasalEnergyBurned,1664.747
1774,2022-10-18,DistanceWalkingRunning,2.15309
1775,2022-10-18,FlightsClimbed,13.0
1776,2022-10-18,StepCount,3170.0
1777,2022-10-19,ActiveEnergyBurned,107.481
1778,2022-10-19,BasalEnergyBurned,1661.982
1779,2022-10-19,DistanceWalkingRunning,2.07123
1780,2022-10-19,FlightsClimbed,12.0
1781,2022-10-19,StepCount,3061.0
1782,2022-10-20,ActiveEnergyBurned,147.975
1783,2022-10-20,BasalEnergyBurned,1669.164
1784,2022-10-20,DistanceWalkingRunning,2.70339
1785,2022-10-20,FlightsClimbed,16.0
1786,2022-10-20,StepCount,3519.0
1787,2022-10-21,ActiveEnergyBurned,94.999
1788,2022-10-21,BasalEnergyBurned,1662.567
1789,2022-10-21,DistanceWalkingRunning,1.9866920000000001
1790,2022-10-21,FlightsClimbed,9.0
1791,2022-10-21,StepCount,2571.0
1792,2022-10-22,ActiveEnergyBurned,113.426
1793,2022-10-22,BasalEnergyBurned,1647.54
1794,2022-10-22,DistanceWalkingRunning,2.0416932
1795,2022-10-22,FlightsClimbed,12.0
1796,2022-10-22,StepCount,2579.0
1797,2022-10-23,ActiveEnergyBurned,2.916
1798,2022-10-23,BasalEnergyBurned,1666.273
1799,2022-10-23,DistanceWalkingRunning,0.1806
1800,2022-10-23,StepCount,243.0
1801,2022-10-24,ActiveEnergyBurned,146.43
1802,2022-10-24,BasalEnergyBurned,1671.075
1803,2022-10-24,DistanceWalkingRunning,2.9309
1804,2022-10-24,FlightsClimbed,14.0
1805,2022-10-24,StepCount,3800.0
1806,2022-10-25,ActiveEnergyBurned,126.787
1807,2022-10-25,BasalEnergyBurned,1653.581
1808,2022-10-25,DistanceWalkingRunning,2.34483
1809,2022-10-25,FlightsClimbed,13.0
1810,2022-10-25,StepCount,2902.0
1811,2022-10-26,ActiveEnergyBurned,134.08700000000002
1812,2022-10-26,BasalEnergyBurned,1662.786
1813,2022-10-26,DistanceWalkingRunning,2.42245
1814,2022-10-26,FlightsClimbed,15.0
1815,2022-10-26,StepCount,2907.0
1816,2022-10-27,ActiveEnergyBurned,40.141999999999996
1817,2022-10-27,BasalEnergyBurned,1671.522
1818,2022-10-27,DistanceWalkingRunning,0.97483
1819,2022-10-27,FlightsClimbed,2.0
1820,2022-10-27,StepCount,1200.0
1821,2022-10-28,ActiveEnergyBurned,274.423
1822,2022-10-28,BasalEnergyBurned,1672.3990000000001
1823,2022-10-28,DistanceWalkingRunning,4.49167
1824,2022-10-28,FlightsClimbed,37.0
1825,2022-10-28,StepCount,5580.0
1826,2022-10-29,ActiveEnergyBurned,145.706
1827,2022-10-29,BasalEnergyBurned,1673.4460000000001
1828,2022-10-29,DistanceWalkingRunning,3.34901
1829,2022-10-29,FlightsClimbed,12.0
1830,2022-10-29,StepCount,4549.0
1831,2022-10-30,ActiveEnergyBurned,541.1320000000001
1832,2022-10-30,BasalEnergyBurned,1662.121
1833,2022-10-30,DistanceWalkingRunning,11.856503
1834,2022-10-30,FlightsClimbed,14.0
1835,2022-10-30,StepCount,13040.0
1836,2022-10-31,ActiveEnergyBurned,239.257
1837,2022-10-31,BasalEnergyBurned,1639.648
1838,2022-10-31,DistanceWalkingRunning,4.42856
1839,2022-10-31,FlightsClimbed,27.0
1840,2022-10-31,StepCount,5310.0
1841,2022-11-01,ActiveEnergyBurned,407.293
1842,2022-11-01,BasalEnergyBurned,1681.879
1843,2022-11-01,DistanceWalkingRunning,8.20614
1844,2022-11-01,FlightsClimbed,19.0
1845,2022-11-01,StepCount,9594.0
1846,2022-11-02,ActiveEnergyBurned,112.904
1847,2022-11-02,BasalEnergyBurned,1651.671
1848,2022-11-02,DistanceWalkingRunning,2.2281
1849,2022-11-02,FlightsClimbed,9.0
1850,2022-11-02,StepCount,2789.0
1851,2022-11-03,ActiveEnergyBurned,87.936
1852,2022-11-03,BasalEnergyBurned,1666.784
1853,2022-11-03,DistanceWalkingRunning,2.03098
1854,2022-11-03,FlightsClimbed,9.0
1855,2022-11-03,StepCount,2812.0
1856,2022-11-04,ActiveEnergyBurned,118.656
1857,2022-11-04,BasalEnergyBurned,1665.097
1858,2022-11-04,DistanceWalkingRunning,2.23698
1859,2022-11-04,FlightsClimbed,14.0
1860,2022-11-04,StepCount,2875.0
1861,2022-11-05,ActiveEnergyBurned,136.611
1862,2022-11-05,BasalEnergyBurned,1661.57
1863,2022-11-05,DistanceWalkingRunning,2.48339
1864,2022-11-05,FlightsClimbed,19.0
1865,2022-11-05,StepCount,3014.0
1866,2022-11-06,ActiveEnergyBurned,121.396
1867,2022-11-06,BasalEnergyBurned,1658.52
1868,2022-11-06,DistanceWalkingRunning,3.45399
1869,2022-11-06,FlightsClimbed,2.0
1870,2022-11-06,StepCount,4160.0
1871,2022-11-07,ActiveEnergyBurned,1.569
1872,2022-11-07,BasalEnergyBurned,1665.399
1873,2022-11-07,DistanceWalkingRunning,0.10475999999999999
1874,2022-11-07,StepCount,134.0
1875,2022-11-08,ActiveEnergyBurned,86.44800000000001
1876,2022-11-08,BasalEnergyBurned,1669.465
1877,2022-11-08,DistanceWalkingRunning,1.92615
1878,2022-11-08,FlightsClimbed,8.0
1879,2022-11-08,StepCount,2680.0
1880,2022-11-09,ActiveEnergyBurned,346.15999999999997
1881,2022-11-09,BasalEnergyBurned,1631.781
1882,2022-11-09,DistanceWalkingRunning,6.67696
1883,2022-11-09,FlightsClimbed,28.0
1884,2022-11-09,StepCount,8399.0
1885,2022-11-10,ActiveEnergyBurned,101.543
1886,2022-11-10,BasalEnergyBurned,1648.85
1887,2022-11-10,DistanceWalkingRunning,1.81701
1888,2022-11-10,FlightsClimbed,12.0
1889,2022-11-10,StepCount,2232.0
1890,2022-11-11,ActiveEnergyBurned,135.747
1891,2022-11-11,BasalEnergyBurned,1672.787
1892,2022-11-11,DistanceWalkingRunning,2.4548124
1893,2022-11-11,FlightsClimbed,18.0
1894,2022-11-11,StepCount,3060.0
1895,2022-11-12,ActiveEnergyBurned,281.548
1896,2022-11-12,BasalEnergyBurned,1672.409
1897,2022-11-12,DistanceWalkingRunning,6.86041
1898,2022-11-12,FlightsClimbed,13.0
1899,2022-11-12,StepCount,8484.0
1900,2022-11-13,ActiveEnergyBurned,119.36
1901,2022-11-13,BasalEnergyBurned,1653.239
1902,2022-11-13,DistanceWalkingRunning,3.52077
1903,2022-11-13,StepCount,4272.0
1904,2022-11-14,ActiveEnergyBurned,372.283
1905,2022-11-14,BasalEnergyBurned,1668.49
1906,2022-11-14,DistanceWalkingRunning,7.54948
1907,2022-11-14,FlightsClimbed,35.0
1908,2022-11-14,StepCount,9067.0
1909,2022-11-15,ActiveEnergyBurned,104.1
1910,2022-11-15,BasalEnergyBurned,1667.431
1911,2022-11-15,DistanceWalkingRunning,1.9251
1912,2022-11-15,FlightsClimbed,12.0
1913,2022-11-15,StepCount,2594.0
1914,2022-11-16,ActiveEnergyBurned,140.706
1915,2022-11-16,BasalEnergyBurned,1652.96
1916,2022-11-16,DistanceWalkingRunning,2.63315
1917,2022-11-16,FlightsClimbed,12.0
1918,2022-11-16,StepCount,3295.0
1919,2022-11-17,ActiveEnergyBurned,132.488
1920,2022-11-17,BasalEnergyBurned,1680.338
1921,2022-11-17,DistanceWalkingRunning,2.55719
1922,2022-11-17,FlightsClimbed,14.0
1923,2022-11-17,StepCount,3484.0
1924,2022-11-18,ActiveEnergyBurned,268.653
1925,2022-11-18,BasalEnergyBurned,1675.996
1926,2022-11-18,DistanceWalkingRunning,5.7061
1927,2022-11-18,FlightsClimbed,20.0
1928,2022-11-18,StepCount,7483.0
1929,2022-11-19,ActiveEnergyBurned,89.24900000000001
1930,2022-11-19,BasalEnergyBurned,1618.2240000000002
1931,2022-11-19,DistanceWalkingRunning,5.0459000000000005
1932,2022-11-19,FlightsClimbed,7.0
1933,2022-11-19,StepCount,6659.0
1934,2022-11-20,ActiveEnergyBurned,2.31
1935,2022-11-20,BasalEnergyBurned,1709.5520000000001
1936,2022-11-20,DistanceWalkingRunning,0.15277
1937,2022-11-20,FlightsClimbed,1.0
1938,2022-11-20,StepCount,214.0
1939,2022-11-21,ActiveEnergyBurned,133.55
1940,2022-11-21,BasalEnergyBurned,1680.131
1941,2022-11-21,DistanceWalkingRunning,2.261898
1942,2022-11-21,FlightsClimbed,13.0
1943,2022-11-21,StepCount,3010.0
1944,2022-11-22,ActiveEnergyBurned,121.612
1945,2022-11-22,BasalEnergyBurned,1688.842
1946,2022-11-22,DistanceWalkingRunning,2.385944
1947,2022-11-22,FlightsClimbed,15.0
1948,2022-11-22,StepCount,3257.0
1949,2022-11-23,ActiveEnergyBurned,103.04299999999999
1950,2022-11-23,BasalEnergyBurned,1674.337
1951,2022-11-23,DistanceWalkingRunning,1.80488
1952,2022-11-23,FlightsClimbed,11.0
1953,2022-11-23,StepCount,2233.0
1954,2022-11-24,ActiveEnergyBurned,78.89999999999999
1955,2022-11-24,BasalEnergyBurned,1656.531
1956,2022-11-24,DistanceWalkingRunning,1.6215
1957,2022-11-24,FlightsClimbed,10.0
1958,2022-11-24,StepCount,2300.0
1959,2022-11-25,ActiveEnergyBurned,120.73
1960,2022-11-25,BasalEnergyBurned,1657.438
1961,2022-11-25,DistanceWalkingRunning,3.1212
1962,2022-11-25,FlightsClimbed,3.0
1963,2022-11-25,StepCount,3887.0
1964,2022-11-26,ActiveEnergyBurned,99.458
1965,2022-11-26,BasalEnergyBurned,1683.137
1966,2022-11-26,DistanceWalkingRunning,2.2845
1967,2022-11-26,FlightsClimbed,9.0
1968,2022-11-26,StepCount,2998.0
1969,2022-11-27,ActiveEnergyBurned,108.783
1970,2022-11-27,BasalEnergyBurned,1661.957
1971,2022-11-27,DistanceWalkingRunning,3.34882
1972,2022-11-27,FlightsClimbed,3.0
1973,2022-11-27,StepCount,4195.0
1974,2022-11-28,ActiveEnergyBurned,158.71
1975,2022-11-28,BasalEnergyBurned,1674.9080000000001
1976,2022-11-28,DistanceWalkingRunning,3.39855
1977,2022-11-28,FlightsClimbed,10.0
1978,2022-11-28,StepCount,4291.0
1979,2022-11-29,ActiveEnergyBurned,152.034
1980,2022-11-29,BasalEnergyBurned,1658.597
1981,2022-11-29,DistanceWalkingRunning,2.977378
1982,2022-11-29,FlightsClimbed,18.0
1983,2022-11-29,StepCount,4118.0
1984,2022-11-30,ActiveEnergyBurned,235.902
1985,2022-11-30,BasalEnergyBurned,1679.7050000000002
1986,2022-11-30,DistanceWalkingRunning,4.7687
1987,2022-11-30,FlightsClimbed,21.0
1988,2022-11-30,StepCount,6176.0
1989,2022-12-01,ActiveEnergyBurned,104.745
1990,2022-12-01,BasalEnergyBurned,1686.768
1991,2022-12-01,DistanceWalkingRunning,2.21566
1992,2022-12-01,FlightsClimbed,7.0
1993,2022-12-01,StepCount,2938.0
1994,2022-12-02,ActiveEnergyBurned,173.379
1995,2022-12-02,BasalEnergyBurned,1633.94
1996,2022-12-02,DistanceWalkingRunning,4.55411
1997,2022-12-02,FlightsClimbed,4.0
1998,2022-12-02,StepCount,5746.0
1999,2022-12-03,ActiveEnergyBurned,156.562
2000,2022-12-03,BasalEnergyBurned,1672.914
2001,2022-12-03,DistanceWalkingRunning,3.4103581
2002,2022-12-03,FlightsClimbed,12.0
2003,2022-12-03,StepCount,4433.0
2004,2022-12-04,ActiveEnergyBurned,170.623
2005,2022-12-04,BasalEnergyBurned,1703.123
2006,2022-12-04,DistanceWalkingRunning,4.68219
2007,2022-12-04,FlightsClimbed,3.0
2008,2022-12-04,StepCount,6185.0
2009,2022-12-05,ActiveEnergyBurned,96.06
2010,2022-12-05,BasalEnergyBurned,1653.781
2011,2022-12-05,DistanceWalkingRunning,2.19497
2012,2022-12-05,FlightsClimbed,7.0
2013,2022-12-05,StepCount,2819.0
2014,2022-12-06,ActiveEnergyBurned,89.40899999999999
2015,2022-12-06,BasalEnergyBurned,1646.625
2016,2022-12-06,DistanceWalkingRunning,1.69354
2017,2022-12-06,FlightsClimbed,10.0
2018,2022-12-06,StepCount,2312.0
2019,2022-12-07,ActiveEnergyBurned,1.326
2020,2022-12-07,BasalEnergyBurned,1639.9170000000001
2021,2022-12-07,DistanceWalkingRunning,0.0857
2022,2022-12-07,StepCount,115.0
2023,2022-12-08,ActiveEnergyBurned,2.054
2024,2022-12-08,BasalEnergyBurned,1708.231
2025,2022-12-08,DistanceWalkingRunning,0.14324
2026,2022-12-08,StepCount,194.0
2027,2022-12-09,ActiveEnergyBurned,147.848
2028,2022-12-09,BasalEnergyBurned,1646.374
2029,2022-12-09,DistanceWalkingRunning,4.31588
2030,2022-12-09,FlightsClimbed,1.0
2031,2022-12-09,StepCount,5536.0
2032,2022-12-10,ActiveEnergyBurned,168.387
2033,2022-12-10,BasalEnergyBurned,1735.46
2034,2022-12-10,DistanceWalkingRunning,4.76429
2035,2022-12-10,FlightsClimbed,3.0
2036,2022-12-10,StepCount,6035.0
2037,2022-12-11,ActiveEnergyBurned,1.452
2038,2022-12-11,BasalEnergyBurned,1641.882
2039,2022-12-11,DistanceWalkingRunning,0.06962
2040,2022-12-11,StepCount,95.0
2041,2022-12-12,ActiveEnergyBurned,107.86500000000001
2042,2022-12-12,BasalEnergyBurned,1708.106
2043,2022-12-12,DistanceWalkingRunning,2.17485
2044,2022-12-12,FlightsClimbed,11.0
2045,2022-12-12,StepCount,2962.0
2046,2022-12-13,ActiveEnergyBurned,145.233
2047,2022-12-13,BasalEnergyBurned,1647.169
2048,2022-12-13,DistanceWalkingRunning,2.6474100000000003
2049,2022-12-13,FlightsClimbed,20.0
2050,2022-12-13,StepCount,3765.0
2051,2022-12-14,ActiveEnergyBurned,121.901
2052,2022-12-14,BasalEnergyBurned,1702.68
2053,2022-12-14,DistanceWalkingRunning,2.48151
2054,2022-12-14,FlightsClimbed,13.0
2055,2022-12-14,StepCount,3338.0
2056,2022-12-15,ActiveEnergyBurned,119.22
2057,2022-12-15,BasalEnergyBurned,1661.727
2058,2022-12-15,DistanceWalkingRunning,2.43861
2059,2022-12-15,FlightsClimbed,10.0
2060,2022-12-15,StepCount,3320.0
2061,2022-12-16,ActiveEnergyBurned,394.36
2062,2022-12-16,BasalEnergyBurned,1687.605
2063,2022-12-16,DistanceWalkingRunning,8.373240000000001
2064,2022-12-16,FlightsClimbed,29.0
2065,2022-12-16,StepCount,10671.0
2066,2022-12-17,ActiveEnergyBurned,102.786
2067,2022-12-17,BasalEnergyBurned,1625.2730000000001
2068,2022-12-17,DistanceWalkingRunning,1.93912
2069,2022-12-17,FlightsClimbed,14.0
2070,2022-12-17,StepCount,2582.0
2071,2022-12-18,ActiveEnergyBurned,4.312
2072,2022-12-18,BasalEnergyBurned,1728.2730000000001
2073,2022-12-18,DistanceWalkingRunning,0.21691
2074,2022-12-18,StepCount,296.0
2075,2022-12-19,ActiveEnergyBurned,105.57499999999999
2076,2022-12-19,BasalEnergyBurned,1654.28
2077,2022-12-19,DistanceWalkingRunning,2.22634
2078,2022-12-19,FlightsClimbed,9.0
2079,2022-12-19,StepCount,2801.0
2080,2022-12-20,ActiveEnergyBurned,136.287
2081,2022-12-20,BasalEnergyBurned,1687.72
2082,2022-12-20,DistanceWalkingRunning,2.66661
2083,2022-12-20,FlightsClimbed,16.0
2084,2022-12-20,StepCount,3692.0
2085,2022-12-21,ActiveEnergyBurned,109.436
2086,2022-12-21,BasalEnergyBurned,1684.354
2087,2022-12-21,DistanceWalkingRunning,2.19605
2088,2022-12-21,FlightsClimbed,9.0
2089,2022-12-21,StepCount,2775.0
2090,2022-12-22,ActiveEnergyBurned,99.555
2091,2022-12-22,BasalEnergyBurned,1657.046
2092,2022-12-22,DistanceWalkingRunning,2.721858
2093,2022-12-22,FlightsClimbed,15.0
2094,2022-12-22,StepCount,3495.0
2095,2022-12-23,ActiveEnergyBurned,155.237
2096,2022-12-23,BasalEnergyBurned,1692.851
2097,2022-12-23,DistanceWalkingRunning,3.138128
2098,2022-12-23,FlightsClimbed,18.0
2099,2022-12-23,StepCount,4051.0
2100,2022-12-24,ActiveEnergyBurned,136.281
2101,2022-12-24,BasalEnergyBurned,1633.892
2102,2022-12-24,DistanceWalkingRunning,3.90929
2103,2022-12-24,FlightsClimbed,3.0
2104,2022-12-24,StepCount,4804.0
2105,2022-12-25,ActiveEnergyBurned,3.895
2106,2022-12-25,BasalEnergyBurned,1690.396
2107,2022-12-25,DistanceWalkingRunning,0.21121
2108,2022-12-25,StepCount,277.0
2109,2022-12-26,ActiveEnergyBurned,95.441
2110,2022-12-26,BasalEnergyBurned,1705.039
2111,2022-12-26,DistanceWalkingRunning,2.640127
2112,2022-12-26,FlightsClimbed,3.0
2113,2022-12-26,StepCount,3602.0
2114,2022-12-27,ActiveEnergyBurned,114.677
2115,2022-12-27,BasalEnergyBurned,1660.027
2116,2022-12-27,DistanceWalkingRunning,2.122677
2117,2022-12-27,FlightsClimbed,11.0
2118,2022-12-27,StepCount,2849.0
2119,2022-12-28,ActiveEnergyBurned,36.663
2120,2022-12-28,BasalEnergyBurned,1664.614
2121,2022-12-28,DistanceWalkingRunning,1.019194
2122,2022-12-28,FlightsClimbed,1.0
2123,2022-12-28,StepCount,1346.0
2124,2022-12-29,ActiveEnergyBurned,265.168
2125,2022-12-29,BasalEnergyBurned,1701.044
2126,2022-12-29,DistanceWalkingRunning,7.59143
2127,2022-12-29,StepCount,9652.0
2128,2022-12-30,ActiveEnergyBurned,0.7590000000000001
2129,2022-12-30,BasalEnergyBurned,916.95
2130,2022-12-30,DistanceWalkingRunning,0.053520000000000005
2131,2022-12-30,StepCount,70.0
